,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
78,2020-06-15,82.89545181725471,85.98739437972746,82.72878695359177,85.3182601928711,138808800,0.0,0.0
79,2020-06-16,87.42516858368894,87.85799624907646,85.74860568373235,87.57939147949219,165428800,0.0,0.0
80,2020-06-17,88.3430485283659,88.40523566763565,87.33312999392145,87.45750427246094,114406400,0.0,0.0
81,2020-06-18,87.41273109857464,87.92018027906954,86.86797115286764,87.4923324584961,96820400,0.0,0.0
82,2020-06-19,88.21619398683002,88.69378697650335,85.85556496299229,86.99234771728516,264476000,0.0,0.0
83,2020-06-22,87.39531811795248,89.4151552096007,87.34805528427864,89.26839447021484,135445200,0.0,0.0
84,2020-06-23,90.54447171235395,92.6289857647199,90.11413399033844,91.1738052368164,212155600,0.0,0.0
85,2020-06-24,90.79322586211777,91.7359850452368,89.18133243452681,89.56440734863281,192623200,0.0,0.0
86,2020-06-25,89.72361048585219,90.79322627951291,88.94502626234211,90.75342559814452,137522400,0.0,0.0
87,2020-06-26,90.64645961499977,90.87282170544168,87.81320999926973,87.96495056152344,205256800,0.0,0.0
88,2020-06-29,87.87043119407173,90.08927174934965,87.3803962139839,89.99225616455078,130646000,0.0,0.0
89,2020-06-30,89.56937576265702,91.03699830058987,89.54947921851574,90.74346923828124,140223200,0.0,0.0
90,2020-07-01,90.82307686434623,91.38027123319128,90.52209321951875,90.57183837890624,110737200,0.0,0.0
91,2020-07-02,91.50216319477907,92.15388323502545,90.45493383830387,90.57183837890624,114041600,0.0,0.0
92,2020-07-06,92.03696830865681,93.47473469912771,92.00462978087471,92.9946517944336,118655600,0.0,0.0
93,2020-07-07,93.38268915856115,94.18116983655874,92.59167063302324,92.70609283447266,112424400,0.0,0.0
94,2020-07-08,93.70855512262,94.89757290145936,93.61900169617846,94.865234375,117092000,0.0,0.0
95,2020-07-09,95.78063498255068,95.83535997225049,94.19859770229004,95.273193359375,125642800,0.0,0.0
96,2020-07-10,94.85777152573569,95.49954703837831,94.23092791005985,95.4398422241211,90257200,0.0,0.0
97,2020-07-13,96.77810806919369,99.45464483590769,94.78065756147026,94.9995574951172,191649200,0.0,0.0
98,2020-07-14,94.36524919037632,96.76816116832286,93.40757331634556,96.5716552734375,170989200,0.0,0.0
99,2020-07-15,98.49447641617088,98.75068712600378,96.00699084839366,97.23580932617188,153198000,0.0,0.0
100,2020-07-16,96.07913020890105,96.91741163198871,95.42492028893784,96.0393295288086,110577600,0.0,0.0
101,2020-07-17,96.50199855254118,96.66119366976388,95.3602360805086,95.84529876708984,92186800,0.0,0.0
102,2020-07-20,95.93485918465349,98.00693132144691,95.58163289407608,97.86514282226562,90318000,0.0,0.0
103,2020-07-21,98.67606806361056,98.75317951084412,96.25823172760622,96.51444244384766,103646000,0.0,0.0
104,2020-07-22,96.20846980428759,97.48455102538375,96.11892397392442,96.78556823730469,89001600,0.0,0.0
105,2020-07-23,96.51194335975416,96.59154471424029,91.54941455410757,92.38023376464844,197004400,0.0,0.0
106,2020-07-24,90.53203460511492,92.50460871491808,88.69875147988277,92.15138244628906,185438800,0.0,0.0
107,2020-07-27,93.24090373280693,94.42992147471723,93.01205932239245,94.33539581298828,121214000,0.0,0.0
108,2020-07-28,93.89512205160885,94.07671123866643,92.7807257366872,92.78570556640624,103625600,0.0,0.0
109,2020-07-29,93.2807037369824,94.7532984534396,93.24339297372823,94.56424713134766,90329200,0.0,0.0
110,2020-07-30,93.71601774645187,95.81545615011193,93.29812199750052,95.70849609375,158130000,0.0,0.0
111,2020-07-31,102.36998287255275,105.88231126904994,100.32028960887862,105.72808837890624,374336800,0.0,0.0
112,2020-08-03,107.658370132534,111.07866271819474,107.35241427233231,108.39218139648438,308151200,0.0,0.0
113,2020-08-04,108.58620744901044,110.23541159902584,107.84493401518776,109.11604309082031,173071600,0.0,0.0
114,2020-08-05,108.8299822945154,109.83990081650356,108.35238173068487,109.51155090332031,121992000,0.0,0.0
115,2020-08-06,109.85233883989576,113.83977798888438,109.24788165555212,113.33232879638672,202428800,0.0,0.0
116,2020-08-07,112.8414163311887,113.30990802823118,109.93827205693898,110.7556381225586,198045600,0.205,0.0
117,2020-08-10,112.23835506302125,113.40958429490827,109.64670714245058,112.36544799804688,212403600,0.0,0.0
118,2020-08-11,111.61037100961164,112.12122189744775,108.75706187198736,109.0237045288086,187902400,0.0,0.0
119,2020-08-12,110.14260630066369,112.91118959645279,109.94325169428544,112.64704132080078,165944800,0.0,0.0
120,2020-08-13,114.06247077652884,115.66979474513559,113.56158228675189,114.64060974121094,210082000,0.0,0.0
121,2020-08-14,114.4611940397687,114.63064621334509,112.68192340254448,114.53844451904295,165565200,0.0,0.0
122,2020-08-17,115.68973143941679,115.71465266560531,113.59647772271887,114.2394027709961,119561600,0.0,0.0
123,2020-08-18,113.98522476323116,115.6274324275791,113.64133161379769,115.19133758544922,105633600,0.0,0.0
124,2020-08-19,115.60998711506392,116.78619751086369,115.23868593920298,115.33586883544922,145538000,0.0,0.0
125,2020-08-20,115.37823460682995,118.01224926093279,115.36078898808717,117.89512634277344,126907200,0.0,0.0
126,2020-08-21,118.87944905195587,124.46645023050577,118.86699224147586,123.97055053710938,338054800,0.0,0.0
127,2020-08-24,128.28414481650628,128.3713729105021,123.53943842590691,125.4532699584961,345937600,0.0,0.0
128,2020-08-25,124.2970021966633,124.77795069152378,122.65728130278193,124.42408752441406,211495600,0.0,0.0
129,2020-08-26,125.77473590042507,126.58462631627494,124.68075719605274,126.11613464355469,163022400,0.0,0.0
130,2020-08-27,126.73414819642664,127.07554694529018,123.43477401403985,124.6084976196289,155552400,0.0,0.0
131,2020-08-28,125.60777073674316,126.03638996941685,124.17738209503834,124.40664672851562,187630000,0.0,0.0
132,2020-08-31,127.17024698629628,130.57926098218408,125.59531972332209,128.62554931640622,225702700,0.0,4.0
133,2020-09-01,132.33360122115192,134.3670577475269,130.11076770545884,133.74903869628906,152470100,0.0,0.0
134,2020-09-02,137.14808783736126,137.53683463561444,126.5921042149794,130.97796630859378,200119000,0.0,0.0
135,2020-09-03,126.5023917461942,128.42618563551594,120.11297585335709,120.49175262451172,257599600,0.0,0.0
136,2020-09-04,119.6843617744082,123.30270029046059,110.53384557213992,120.57150268554688,332607200,0.0,0.0
137,2020-09-08,113.58401720738465,118.60783086289983,112.31809948537807,112.45764923095705,231366600,0.0,0.0
138,2020-09-09,116.88338666977863,118.75734575135942,114.88981026622395,116.94319152832031,176940500,0.0,0.0
139,2020-09-10,119.97343389851444,120.11298364456499,112.13867767646109,113.12549591064452,182274400,0.0,0.0
140,2020-09-11,114.20202712225156,114.85991100391142,109.64670521872385,111.6402816772461,180860300,0.0,0.0
141,2020-09-14,114.35154285842235,115.5576556608493,112.43771135068157,114.98948669433594,140150100,0.0,0.0
142,2020-09-15,117.94995491238771,118.44834903512587,113.24511317695692,115.16891479492188,184642000,0.0,0.0
143,2020-09-16,114.8599088506584,115.62743242664898,111.68015202536058,111.76985931396484,154679000,0.0,0.0
144,2020-09-17,109.36760711906044,111.83963770025645,108.36084886536273,109.98561096191406,178011000,0.0,0.0
145,2020-09-18,110.04542027077996,110.52387435443171,105.74925790007352,106.4968490600586,287104900,0.0,0.0
146,2020-09-21,104.20424045921452,109.83609537065031,102.76886300224086,109.72644805908205,195713800,0.0,0.0
147,2020-09-22,112.31809039669544,112.49751257004841,108.80939941265898,111.4508819580078,183055400,0.0,0.0
148,2020-09-23,111.2615100701913,111.74993419590956,106.42708084918578,106.77596282958984,150718700,0.0,0.0
149,2020-09-24,104.8322141832726,109.89590011344688,104.66276201280657,107.87242126464844,167743300,0.0,0.0
150,2020-09-25,108.08173969201212,112.07886231335907,107.32417856665708,111.91937255859376,149981400,0.0,0.0
151,2020-09-28,114.64060935710569,114.94961125569107,112.41776839580879,114.59076690673828,137672400,0.0,0.0
152,2020-09-29,114.18209342055985,114.93964699076314,113.20523762071063,113.72356414794922,99382200,0.0,0.0
153,2020-09-30,113.42453282244287,116.88338917348322,113.2550806496847,115.43804168701172,142675200,0.0,0.0
154,2020-10-01,117.26216254802887,117.34190742873226,115.45797835023437,116.4148941040039,116120400,0.0,0.0
155,2020-10-02,112.52742557458176,114.99946379480384,111.85957926845438,112.6570053100586,144712000,0.0,0.0
156,2020-10-05,113.54414621642252,116.27534372388094,113.18530186012691,116.12582397460938,106243800,0.0,0.0
157,2020-10-06,115.32838986079244,115.7470466778397,111.88947366753264,112.79655456542969,161498200,0.0,0.0
158,2020-10-07,114.25186652297177,115.1788798556113,113.76343482816294,114.71038818359376,96849000,0.0,0.0
159,2020-10-08,115.87662618183613,116.02614593014559,114.22195414902129,114.60073852539062,83477200,0.0,0.0
160,2020-10-09,114.90974011824221,116.62421700379845,114.55089576522393,116.59431457519531,100506900,0.0,0.0
161,2020-10-12,119.67439287590292,124.77795136898987,118.89689927058494,124.00045776367188,240226800,0.0,0.0
162,2020-10-13,124.86764910172168,124.98726641834172,119.26570452559238,120.71104431152344,262330500,0.0,0.0
163,2020-10-14,120.61137379713806,122.63485265315052,119.23580880068336,120.80076599121094,151062300,0.0,0.0
164,2020-10-15,118.33869736582486,120.81072786491656,117.770528391003,120.32230377197266,112559200,0.0,0.0
165,2020-10-16,120.89046924610744,121.15960631342932,118.42840122487794,118.63772583007812,115393800,0.0,0.0
166,2020-10-19,119.57471092516373,120.03323258214479,115.28852625083285,115.60749816894531,120639300,0.0,0.0
167,2020-10-20,115.82679344798979,118.59787121511756,115.2586244406599,117.1325912475586,124423700,0.0,0.0
168,2020-10-21,116.29528195441523,118.32873087343364,116.07598732517445,116.49464416503906,89946000,0.0,0.0
169,2020-10-22,117.07277177180087,117.66088076797968,114.22195689378559,115.37823486328124,101988000,0.0,0.0
170,2020-10-23,116.01617953471693,116.17566929918844,113.91295579631488,114.67051696777344,82572600,0.0,0.0
171,2020-10-26,113.64382791750471,116.1756709272924,112.51745235358852,114.68048858642578,111850700,0.0,0.0
172,2020-10-27,115.1190740661014,116.90332596483336,114.1721282606623,116.22550964355469,92276800,0.0,0.0
173,2020-10-28,114.68049055616363,115.05926735126171,110.74317242798695,110.84284973144531,143937800,0.0,0.0
174,2020-10-29,112.00909331617943,116.55444509670714,111.83963354163905,114.94961547851562,146129200,0.0,0.0
175,2020-10-30,110.70329164826492,111.63030494990429,107.37402281316912,108.51036071777344,190272600,0.0,0.0
176,2020-11-02,108.75956625545084,110.32452349928823,106.97531438045687,108.420654296875,122866900,0.0,0.0
177,2020-11-03,109.30779543806835,111.13191202723308,108.38078212673629,110.08528900146484,107624400,0.0,0.0
178,2020-11-04,113.77340689234913,115.21874677028137,111.9891550648654,114.58080291748048,138235500,0.0,0.0
179,2020-11-05,117.5711643746384,119.2358064374048,116.49463890543673,118.64769744873048,126387100,0.0,0.0
180,2020-11-06,118.14345825807109,119.02214249610826,115.95672344832893,118.51290893554688,114457900,0.205,0.0
181,2020-11-09,120.32020192446754,121.80797656210882,115.87684481761472,116.1464385986328,154515300,0.0,0.0
182,2020-11-10,115.37759504795174,117.41454453347052,113.9597079891932,115.79696655273438,138023400,0.0,0.0
183,2020-11-11,117.01514294945322,119.45149703918226,116.26626202630476,119.31170654296876,112295000,0.0,0.0
184,2020-11-12,119.44151928129743,120.35015752065344,118.39308292556818,119.0321273803711,103162300,0.0,0.0
185,2020-11-13,119.26178586467934,119.49143841530626,117.69412876835943,119.0820541381836,81581900,0.0,0.0
186,2020-11-16,118.74256047617813,120.80947157383169,117.97371272673674,120.1205062866211,91183000,0.0,0.0
187,2020-11-17,119.3716255815181,120.48994958293324,118.78250194390611,119.21186065673828,74271000,0.0,0.0
188,2020-11-18,118.43302589161148,119.6412195697394,117.82393544638843,117.85388946533205,76322100,0.0,0.0
189,2020-11-19,117.41454578657738,118.88235368699276,116.63571080709437,118.46298217773438,74113000,0.0,0.0
190,2020-11-20,118.46298034997207,118.59278363854617,117.11499616643327,117.1649169921875,73604300,0.0,0.0
191,2020-11-23,117.005155495721,117.44450140749056,113.58027310954357,113.68012237548828,127959300,0.0,0.0
192,2020-11-24,113.74003921014095,115.67713936721066,112.4220014611504,114.99815368652344,113874200,0.0,0.0
193,2020-11-25,115.37759302382496,116.57579947875776,114.99815513928793,115.85687255859376,76499200,0.0,0.0
194,2020-11-27,116.39606407797457,117.31468950565338,116.04658784114136,116.41603088378906,46691300,0.0,0.0
195,2020-11-30,116.79546961050283,120.78950118754385,116.63570469077608,118.87236785888672,169410200,0.0,0.0
196,2020-12-01,120.82944808681563,123.28577670778593,119.8309401457052,122.53689575195312,128166800,0.0,0.0
197,2020-12-02,121.83793111661059,123.18592288166764,120.7096199273665,122.89635467529295,89004200,0.0,0.0
198,2020-12-03,123.33569772574728,123.5953119238826,122.02765475862292,122.7565689086914,78967600,0.0,0.0
199,2020-12-04,122.41707269315071,122.67668689223262,121.3386822828208,122.06759643554688,78260400,0.0,0.0
200,2020-12-07,122.12749957084809,124.38412957192692,122.06759153423887,123.56535339355469,86712000,0.0,0.0
201,2020-12-08,124.1844326372224,124.79352307729602,122.90633610168369,124.19441223144531,82225500,0.0,0.0
202,2020-12-09,124.34418618418465,125.76206555808129,120.81945455529612,121.5982894897461,115089200,0.0,0.0
203,2020-12-10,120.32020462303923,123.68517906327952,119.9707283738774,123.05611419677734,81312200,0.0,0.0
204,2020-12-11,122.24732276314924,122.57683219917648,120.37013064961869,122.22735595703124,86939800,0.0,0.0
205,2020-12-14,122.41706565391279,123.16594657057784,121.35864972945623,121.5982894897461,79184500,0.0,0.0
206,2020-12-15,124.15446725515407,127.7091605200563,123.94478151263628,127.6891860961914,157572300,0.0,0.0
207,2020-12-16,127.21989614432093,128.17845520329686,126.37115832858332,127.61929321289062,98208600,0.0,0.0
208,2020-12-17,128.7076636228698,129.386656925025,127.84894621003981,128.50796508789062,94359800,0.0,0.0
209,2020-12-18,128.76758717751528,128.90737767590872,125.93182074293928,126.47101593017578,192541500,0.0,0.0
210,2020-12-21,124.83345627606444,128.11854823306757,123.26579915304579,128.03866577148438,121251600,0.0,0.0
211,2020-12-22,131.41362613831498,134.20945132274937,129.4565439384045,131.6832275390625,168904800,0.0,0.0
212,2020-12-23,131.96280910651205,132.23239527240779,130.58486331451405,130.76460266113278,88223700,0.0,0.0
213,2020-12-24,131.12406251826343,133.26086877859598,130.90438956510596,131.77308654785156,54930100,0.0,0.0
214,2020-12-28,133.79008506196828,137.13507753676635,133.31079027833763,136.48605346679688,124486200,0.0,0.0
215,2020-12-29,137.8440254076047,138.58291153881558,134.1395542129394,134.66876220703122,121047300,0.0,0.0
216,2020-12-30,135.37770259402348,135.7870944887121,133.20094745437814,133.52047729492188,96452100,0.0,0.0
217,2020-12-31,133.8799450664103,134.5389639567753,131.52346574245658,132.49201965332028,99116600,0.0,0.0
218,2021-01-04,133.32078727623104,133.41064933611437,126.57087132392056,129.2169189453125,143301900,0.0,0.0
219,2021-01-05,128.69768229308588,131.54343589523126,128.23836195640877,130.81451416015622,97664900,0.0,0.0
220,2021-01-06,127.52943391794884,130.85446715002885,126.19142933164775,126.41110229492188,155088000,0.0,0.0
221,2021-01-07,128.1684773121065,131.4336024789227,127.6692233517502,130.72465515136722,109578200,0.0,0.0
222,2021-01-08,132.23238893590212,132.43210269724648,130.03567468530198,131.85296630859378,105158200,0.0,0.0
223,2021-01-11,128.99724525446183,129.9757787851119,128.30827232715944,128.78755187988278,100620900,0.0,0.0
224,2021-01-12,128.3082631908852,129.49649001150578,126.67071086932951,128.60781860351562,91951100,0.0,0.0
225,2021-01-13,128.56787538526225,131.25386415061908,128.29828921451022,130.6947021484375,88636800,0.0,0.0
226,2021-01-14,130.60484608799663,130.80454463565573,128.56788128821532,128.71766662597656,90221800,0.0,0.0
227,2021-01-15,128.58784685019256,130.0257006718624,126.8105039973011,126.9502944946289,111598500,0.0,0.0
228,2021-01-19,127.58933852545866,128.51795879724472,126.75059554424776,127.63926696777344,90757300,0.0,0.0
229,2021-01-20,128.46802591508452,132.2923128767027,128.35818944019658,131.83299255371094,104319500,0.0,0.0
230,2021-01-21,133.60036015215695,139.46159665335708,133.39066678917416,136.665771484375,120529500,0.0,0.0
231,2021-01-22,136.07665743674738,139.64133800657282,134.81854294882046,138.86250305175778,114459400,0.0,0.0
232,2021-01-25,142.85654192822568,144.87351704847038,136.3362708967877,142.70675659179688,157611700,0.0,0.0
233,2021-01-26,143.3857417916391,144.08469428056338,141.15905818517976,142.94639587402344,98390600,0.0,0.0
234,2021-01-27,143.21598874322638,144.08470102500132,140.20050568757023,141.84803771972656,140843800,0.0,0.0
235,2021-01-28,139.3118345305578,141.77815040506778,136.49603477642844,136.88545227050778,142621100,0.0,0.0
236,2021-01-29,135.62732794190708,136.53597377453215,130.01571849984316,131.76310729980472,177180600,0.0,0.0
237,2021-02-01,133.5504323797557,135.17800514148072,130.73463277255206,133.93984985351562,106239800,0.0,0.0
238,2021-02-02,135.52747558658223,136.10661200795388,134.40915159277307,134.78858947753906,83305400,0.0,0.0
239,2021-02-03,135.55743463846935,135.56742946908486,133.410648627211,133.74015808105472,89880900,0.0,0.0
240,2021-02-04,136.09662762179565,137.19497715246507,134.38917243648962,137.18499755859378,84183100,0.0,0.0
241,2021-02-05,137.35000610351562,137.41999816894528,135.86000061035156,136.75999450683594,75524000,0.205,0.0
242,2021-02-08,136.02999877929688,136.96000671386722,134.91999816894528,136.91000366210938,71297200,0.0,0.0
243,2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200,0.0,0.0
244,2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600,0.0,0.0
245,2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64154400,0.0,0.0
246,2021-02-12,134.35000610351562,135.52999877929688,133.69000244140622,135.3699951171875,60029300,0.0,0.0
247,2021-02-16,135.49000549316406,136.00999450683594,132.78999328613278,133.19000244140622,80206200,0.0,0.0
248,2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500,0.0,0.0
249,2021-02-18,129.19999694824222,130.0,127.41000366210938,129.71000671386722,96648100,0.0,0.0
250,2021-02-19,130.24000549316406,130.71000671386722,128.80000305175778,,87525900,0.0,0.0
251,2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103607600,0.0,0.0
252,2021-02-23,123.76000213623048,126.70999908447266,118.38999938964844,125.86000061035156,157859100,0.0,0.0
253,2021-02-24,124.94000244140624,125.3499984741211,122.2300033569336,124.02999877929688,32895819,0.0,0.0
